model,file,si_sdr_clean_vs_enh,lsd_clean_vs_enh,dur_s
metricgan,p243_264_mic2-66077d584c06-1a21a653115f.wav,9.3499,13.2725,3.409
metricgan,p243_269_mic1-a88aa2075453-ed6e3ccc6f8e.wav,12.1243,8.6775,3.224
metricgan,p243_274_mic1-676216355a15-0ef56b047be2.wav,14.132,7.986,5.073
metricgan,p243_276_mic2-de45d41319c4-3455f3f603ef.wav,12.5931,11.8968,4.311
metricgan,p243_278_mic1-79d52fef4fd5-0a4b274e61a1.wav,12.9282,8.8413,3.416
metricgan,p243_280_mic2-6c2426ace46d-78418c70fb74.wav,11.9656,14.1759,3.557
metricgan,p243_298_mic1-9123dfba46a6-b73d3d5bfb8e.wav,11.7607,7.7335,3.412
metricgan,p243_315_mic2-df420298c930-1ce6e5b28ca7.wav,11.2683,11.3589,3.034
metricgan,p243_323_mic2-ddada3618b23-7204e145de15.wav,10.2477,9.1057,3.121
metricgan,p243_326_mic1-0a9227e922c0-fb79d1aefd0c.wav,9.8575,12.9829,3.888
metricgan,p243_341_mic1-4f1fbb153d76-8769a68f8fc5.wav,11.8079,9.6415,3.33
metricgan,p243_342_mic2-d1b25b77e41b-e9b28e49b8bc.wav,10.3081,11.7672,3.499
metricgan,p243_344_mic2-708c4fe61c31-f809f883006a.wav,11.6224,9.9397,4.354
metricgan,p243_348_mic2-59ac7849c722-5cc1564a981c.wav,9.6876,13.3318,3.515
metricgan,p243_356_mic2-29101d10104e-dc93b312036f.wav,11.5814,11.2406,4.028
metricgan,p243_372_mic2-2201577490b2-b6c6d72f1041.wav,11.9148,12.0659,3.252
metricgan,p243_380_mic2-1ed27999d72e-8d4ae64fd437.wav,9.7381,10.3406,4.107
metricgan,p243_387_mic2-2ad1ec9ce460-ed22945a75d9.wav,10.9958,10.5996,3.655
metricgan,p243_388_mic1-852138526c97-35be23bd4844.wav,12.108,7.7086,4.655
metricgan,p243_389_mic2-6cb7bc124b2b-ffbc91cd8d48.wav,10.611,10.3934,4.054
metricgan,p243_390_mic1-babb4da8c361-ce6960d5595c.wav,12.545,9.5619,4.146
metricgan,p244_011_mic2-f464d282b827-6324c88c7f98.wav,14.6832,8.0293,6.377
metricgan,p244_029_mic2-852a7bacc44c-3bc2ba246e7c.wav,15.492,9.1455,3.178
metricgan,p244_071_mic1-21230dd3e35b-8cc229646019.wav,18.332,6.2871,4.372
metricgan,p244_071_mic2-69f37ea696d3-7a2c965df353.wav,16.2277,7.6009,4.372
metricgan,p244_091_mic2-eafa4bd6d6e3-3e311f52a92e.wav,15.1457,8.1872,3.771
metricgan,p244_105_mic2-78a3afdc4e89-2a90722b99e7.wav,13.3335,8.3202,3.107
metricgan,p244_123_mic2-a7500d1e5b4b-639002e54c52.wav,15.4422,7.819,4.448
metricgan,p244_163_mic2-7be4e5d438d5-8257b5078b1d.wav,15.1037,8.4223,3.127
metricgan,p244_167_mic2-b4a62818cdba-815b703d2c12.wav,14.1461,9.4765,3.532
metricgan,p244_232_mic2-6ae25aba8360-e4ef18b012ac.wav,13.8374,9.7555,3.023
metricgan,p244_313_mic2-219d01864199-df191e8849f3.wav,14.2003,7.9233,3.401
metricgan,p244_379_mic2-05e6e6ac6be1-7bb3c024d6e6.wav,12.904,8.671,3.84
metricgan,p244_396_mic2-1aae40216dd2-bcf40fd70358.wav,14.2629,9.2299,3.191
metricgan,p244_410_mic2-7bb75959a914-2259a93190e3.wav,13.2699,8.4616,4.208
metricgan,p246_006_mic2-6e85f57d0ee9-5d350c380278.wav,8.7617,9.6054,6.747
metricgan,p246_024_mic1-ac4b200e6899-c32aff364cf5.wav,12.0727,6.9034,7.546
metricgan,p246_033_mic1-ab632ef79676-8ea76a30beb2.wav,13.1222,7.6422,4.415
metricgan,p246_083_mic1-4becc6c982cf-9ae19c83e154.wav,9.2778,9.1586,3.824
metricgan,p246_126_mic1-fcd492603ef1-31ba85b32028.wav,10.5758,8.4307,3.536
metricgan,p246_224_mic1-768ca80acfab-227b650a0383.wav,12.6412,6.4164,3.636
metricgan,p246_239_mic1-13d1f7d0647d-65f5c4dba2f7.wav,9.8298,9.4696,4.819
metricgan,p246_258_mic1-70e38bedc924-af941749cbdd.wav,10.9435,7.5597,4.365
metricgan,p246_274_mic2-eb54a3506c9d-a616e137ca7d.wav,8.9395,10.7855,5.133
metricgan,p246_276_mic2-e1410226610c-4161b9333092.wav,10.1196,9.8282,4.412
metricgan,p247_024_mic2-cb93e704e871-2260a3478c21.wav,10.4974,11.8505,7.029
metricgan,p247_069_mic1-6feb04caa664-a0b88e36dd5d.wav,12.7379,10.1849,3.18
metricgan,p247_078_mic2-cdf16b0e0379-0e52f37939ee.wav,11.2802,15.963,3.381
metricgan,p247_092_mic1-8859324a0062-26d4f6b91804.wav,11.7331,11.5041,3.422
metricgan,p247_113_mic1-75a94796af7a-de2d500b426f.wav,13.3523,13.4483,4.439
metricgan,p247_116_mic2-00b9f914c069-6970c2d8a4e5.wav,9.9901,14.9309,3.078
metricgan,p247_127_mic2-d664b99f061c-ef63248a95d3.wav,9.1483,14.0691,3.159
metricgan,p247_130_mic2-61f72bc2b52e-b2e3d2fb4f7b.wav,10.4461,16.2379,3.328
metricgan,p247_157_mic1-585a436c7124-e84c0b5f5455.wav,11.8163,12.5093,3.068
metricgan,p247_176_mic2-d7210581e27d-781f8a05713e.wav,11.2311,11.874,4.941
metricgan,p247_185_mic1-a252c97e8230-0d97d87e6b90.wav,11.002,10.4845,3.078
metricgan,p247_199_mic2-c85e9da4834f-9632fbc4eeaa.wav,13.3632,11.6083,3.526
metricgan,p247_206_mic1-6668a0eb51e8-12a1607c5e87.wav,12.538,9.3668,3.004
metricgan,p247_210_mic2-076c9b303f07-28a916cb303d.wav,10.0918,11.7488,3.527
metricgan,p247_236_mic2-d191304aa687-833ed044ad4d.wav,12.9105,13.9041,3.594
metricgan,p247_239_mic2-e0237f6d6789-fab70cb8f5fa.wav,13.0895,15.1111,3.762
metricgan,p247_289_mic2-573ec0599529-270a5e471777.wav,12.2028,11.9704,4.77
metricgan,p247_357_mic2-e8a458a91e71-5c34f4acbcbc.wav,10.5229,11.0927,3.114
metricgan,p247_404_mic2-646a69f12906-648939b48659.wav,12.3299,12.0064,3.203
metricgan,p247_408_mic2-52955c799386-bc30bfd0ae05.wav,11.2704,12.2106,3.563
metricgan,p247_479_mic2-02ca8fb369b5-64e0d8ed8c9a.wav,12.8345,15.0913,3.326
metricgan,p248_007_mic2-55e7bc0b82fc-61a23e6d380b.wav,15.1905,9.7706,5.517
metricgan,p248_008_mic2-c6b3db8cf121-523a10c4f8cb.wav,17.6915,8.4613,9.491
metricgan,p248_013_mic2-ffb8aed19e9a-7cabb3617c4e.wav,15.7375,9.0298,5.443
metricgan,p248_029_mic1-afcd8426ac0b-25c873c0cb7e.wav,16.5897,9.1771,4.822
metricgan,p248_032_mic1-1a8101e654f4-530069153b9b.wav,16.718,10.6295,3.892
metricgan,p248_034_mic2-b62589242897-6375c3d8f9c1.wav,15.4701,12.9369,5.446
metricgan,p248_046_mic2-2a19485dc5a3-9075cd37517c.wav,11.4718,11.2057,3.764
metricgan,p248_066_mic2-52f583ed99f3-602c0124af48.wav,16.9269,12.8677,3.547
metricgan,p248_106_mic1-6eb0022dbc6e-fcf809c21a71.wav,14.4909,10.2997,6.204
metricgan,p248_108_mic1-14f01f09303f-09c1165bdbaf.wav,16.4101,8.9027,3.681
metricgan,p248_109_mic2-e3f7d7772283-2462919f9c0a.wav,16.2202,13.1694,3.675
metricgan,p248_118_mic1-a992692b402b-a7932c1551b3.wav,14.2538,11.8814,3.019
metricgan,p248_133_mic2-b10b3fec4d89-6ba3489a04c3.wav,15.7936,12.9397,3.033
metricgan,p248_149_mic2-13507aa7afc5-1c4a456a87fc.wav,17.3102,13.2284,3.437
metricgan,p248_153_mic2-664a80868d8f-bdbd2bdcffbd.wav,13.9644,12.4039,5.699
metricgan,p248_154_mic1-7a77a481cd71-1c2b3005a93b.wav,17.6207,9.1098,3.764
metricgan,p248_159_mic1-416e5d2d897f-fadd710ef01a.wav,15.5811,9.8881,4.74
metricgan,p248_163_mic2-37cee5447278-f6312393832e.wav,15.3955,10.0588,3.944
metricgan,p248_165_mic1-42bd592ed3a6-6b3e820f7c74.wav,15.2875,9.4615,3.464
metricgan,p248_191_mic1-abcfff94cd98-a99411dfbd5d.wav,18.4712,10.7733,3.659
metricgan,p248_193_mic1-646a8e62e8ab-d15780425e4c.wav,16.9639,11.5368,3.629
metricgan,p248_226_mic2-0a8375bd5771-cbc668c60f0a.wav,16.2282,9.6356,4.608
metricgan,p248_242_mic1-5cb39f643a55-7c476ba0df38.wav,15.8723,9.0388,3.758
metricgan,p248_268_mic1-efd30c47c57d-3c67c107351c.wav,17.6495,9.1502,3.204
metricgan,p248_284_mic1-a0286bd02a2f-e59fa600c235.wav,15.7741,9.431,3.589
metricgan,p248_289_mic2-ee24f8f58894-162960736964.wav,7.5667,12.0275,5.446
metricgan,p248_308_mic2-4fcf35e6b2a5-ee5e97d781b1.wav,15.4611,11.4096,3.021
metricgan,p248_310_mic2-eb1378db9276-39c3c1dd6cc5.wav,16.3766,10.2261,5.25
metricgan,p248_314_mic1-b9fbaa00dff3-bea9f54bf46f.wav,20.8156,11.3972,3.372
metricgan,p248_319_mic2-9a001163e0bd-d5eb7ccaeee3.wav,10.7024,10.562,3.468
metricgan,p248_325_mic1-80f8f407b824-d16cab9082bd.wav,18.3223,8.8356,3.338
metricgan,p248_336_mic1-cfb47a783997-1741fb799e16.wav,16.7269,9.7117,5.738
metricgan,p248_347_mic2-bba2d8c7cddb-d20403dd5fe4.wav,16.1945,9.8105,3.458
metricgan,p248_353_mic1-c0e7dca1ab7d-d60d664aa71d.wav,14.7883,8.0568,4.758
metricgan,p248_362_mic2-5cb727d532c7-83cf2e1c62a3.wav,12.1214,11.6165,3.202
metricgan,p249_018_mic2-c6f4066e375e-5ba9565c74e2.wav,12.4466,8.1981,5.121
metricgan,p249_035_mic2-83e638959925-5afb4fbf3a6f.wav,13.3688,8.0851,4.304
metricgan,p249_205_mic2-52160b761109-5cce4f04d659.wav,12.2185,8.6405,4.602
metricgan,p249_256_mic2-4e892800ed36-7c2e53bca0aa.wav,14.0083,8.347,4.022
metricgan,p249_278_mic2-e64c67785b3e-a6c570263b47.wav,10.202,8.765,4.944
metricgan,p249_287_mic2-f2ce754dc345-a6de49ecec23.wav,11.1673,9.5494,4.423
metricgan,p249_338_mic2-4081725953ea-10682cf62ee2.wav,10.3226,9.2615,4.894
metricgan,p249_341_mic2-64c145892de7-c55259a84124.wav,13.3136,9.6495,3.553
metricgan,p250_019_mic2-f95c1a8b42ed-2b66e82c5043.wav,14.6654,10.118,6.781
metricgan,p250_052_mic2-e2e39db695b9-36bb1c47c85d.wav,12.8095,9.6781,3.287
metricgan,p250_245_mic2-f40c49e78ef1-ac2e247ba410.wav,14.0631,12.3225,3.25
metricgan,p250_260_mic2-4ac388086047-8fa01a7c32d8.wav,16.1841,8.7852,3.563
metricgan,p250_292_mic1-fb27c3574ff5-3924c5dcc445.wav,14.5889,8.1006,3.087
metricgan,p250_305_mic2-affc7368f644-d308de38e5eb.wav,13.1971,11.3354,3.188
metricgan,p250_312_mic2-04bb2f5fc576-8eea76f291b7.wav,16.5512,10.151,3.673
metricgan,p250_334_mic2-db04a307a813-534005de3908.wav,14.6971,12.2157,3.204
metricgan,p250_443_mic1-aa70a09729d6-6ce758ae1acf.wav,19.0559,8.8455,3.286
metricgan,p251_006_mic2-9ebe79d0ddde-b0606c0e278e.wav,9.9873,9.908,5.577
metricgan,p252_002_mic2-bf278953a6c9-03e7487569ee.wav,9.7639,12.6693,4.313
metricgan,p252_004_mic2-806c604a83cf-1b5414f93f1c.wav,10.8028,11.2416,5.59
metricgan,p252_028_mic2-6c1016faf7e6-e4d71a84d3d7.wav,7.8723,12.6398,3.459
metricgan,p252_029_mic2-2c2b9fdb976c-89b767d95bde.wav,9.4825,12.7473,3.386
metricgan,p252_083_mic2-a30acb3b9eba-75e43f14033c.wav,10.1295,12.5803,3.204
metricgan,p252_101_mic2-94541922203d-7274632a5bd3.wav,11.4406,9.7804,5.447
metricgan,p252_125_mic2-e28df9dad3d1-e4f5acd96db5.wav,10.6958,16.6701,3.702
metricgan,p252_176_mic2-e2611f2298b8-cfbbf9521bb2.wav,10.5373,12.4285,4.726
metricgan,p252_218_mic2-d2bebb412901-a80e86449469.wav,10.0666,13.4163,3.522
metricgan,p252_224_mic2-2b4866d825e4-a3729731db48.wav,9.202,11.4363,3.89
metricgan,p252_233_mic2-d8a3ad4c830f-56c81339b705.wav,11.6659,10.1963,3.823
metricgan,p252_281_mic2-8851d0e07ad3-4e9cc920cc03.wav,9.5222,12.5466,3.217
metricgan,p252_297_mic2-98220718ed63-95b6b5bf0be5.wav,10.4682,11.1006,3.99
metricgan,p252_343_mic2-1fd9a2166037-bb37dd93d646.wav,9.0272,17.0874,3.684
metricgan,p252_381_mic2-10795ad8873a-6678f7299782.wav,10.5298,16.4965,3.562
metricgan,p252_384_mic2-dcc80ecd040c-caaea163956c.wav,10.1792,11.7715,3.496
metricgan,p253_002_mic2-406e3d4815fb-686703c90fa9.wav,12.5162,9.7387,3.926
metricgan,p253_020_mic2-f2a35070051d-000fbc7a88ec.wav,12.1636,11.3984,4.114
metricgan,p253_024_mic1-64d303d445de-9e03ffd95482.wav,16.8861,8.1137,6.829
metricgan,p253_085_mic2-11ec45192c6b-12e72f0039b1.wav,14.6891,10.9454,3.195
metricgan,p253_101_mic1-2637a392731f-41cdb8a92d10.wav,18.4998,8.2317,3.416
metricgan,p253_180_mic2-a486fd44ebb5-aa2bdd701ac5.wav,14.2753,10.9088,4.077
metricgan,p253_197_mic2-9c681c304a2f-95ff793d1fb4.wav,16.4672,10.062,4.675
metricgan,p253_225_mic2-2590a19c47fa-2fc71a00f889.wav,14.959,9.9904,3.89
metricgan,p253_265_mic2-52db3cc103dd-9c8692052016.wav,15.3905,12.7312,3.276
metricgan,p253_276_mic2-9a6f67efdd05-5e1b22d1c29d.wav,14.9794,9.8353,3.845
metricgan,p253_316_mic2-8cb9e9e8ff38-1a1079f7cdf9.wav,14.3303,10.053,3.667
metricgan,p253_328_mic2-3bc8cbd92a9d-10f4905f7ff9.wav,13.7655,13.0272,3.229
metricgan,p253_337_mic2-8d0dfb8acf31-467e5a0ffa72.wav,13.319,13.5766,5.469
metricgan,p254_007_mic2-fdd748570063-ac6fa29e710c.wav,8.7272,9.4293,4.578
metricgan,p254_009_mic2-2d1eb5d8385b-12779c349133.wav,8.8082,10.9184,4.649
metricgan,p254_151_mic2-6cb32da0ee32-c3e354661770.wav,11.591,10.8003,4.538
metricgan,p255_007_mic2-758c6e76ba1a-b7180bb730b5.wav,11.0666,8.669,4.272
metricgan,p255_012_mic2-69168c1b32c2-f8ebd5d3e174.wav,11.3407,9.6748,4.739
metricgan,p255_021_mic2-5ef10c85dccb-b5ad0048d22e.wav,11.4327,8.5674,9.155
metricgan,p255_024_mic2-eb9d9038c5d2-74a69f51823f.wav,10.5903,9.4162,6.964
metricgan,p255_083_mic2-4f629f5cb75e-a936e0456fb8.wav,10.3906,10.1397,4.269
metricgan,p255_120_mic2-5c2aa843bc86-5e7c158737e5.wav,9.4743,10.0563,4.679
metricgan,p255_135_mic2-a5bd75b73827-9e29fa28aa0d.wav,9.3925,10.6638,3.032
metricgan,p255_151_mic2-aadf740246f0-ab9618f4755a.wav,10.6279,9.9834,5.185
metricgan,p255_157_mic2-2e8aef4c26e6-11606570bbe9.wav,11.2577,9.6276,3.738
metricgan,p255_163_mic2-91a09fe09332-e71ed3f948a7.wav,10.6219,9.8142,3.46
metricgan,p255_194_mic2-e91efe893e36-545ed8829676.wav,9.9185,9.2386,4.269
metricgan,p255_198_mic2-4887b3d2114f-15fcbbae8909.wav,11.1149,9.1768,3.691
metricgan,p255_206_mic2-c1b7782ce7aa-6de9e5da4aa3.wav,11.9534,9.389,4.461
metricgan,p255_238_mic2-0349b09a0b63-886aa7413709.wav,9.4179,14.2045,3.39
metricgan,p255_249_mic1-a2dc60f039cd-6ed3cd273cf4.wav,15.3728,6.6472,3.758
metricgan,p255_261_mic2-5d56ce3fb5f4-af9918732e23.wav,11.0033,10.8557,4.526
metricgan,p255_269_mic2-674e88e569ec-4a274d8f33a0.wav,10.2775,11.1492,4.82
metricgan,p255_302_mic2-c2894a59aa3f-59263216cd13.wav,10.3211,10.0345,4.098
metricgan,p255_307_mic2-bc7baeb280f1-150b3c12a395.wav,12.0683,9.014,4.964
metricgan,p255_329_mic2-517118382cb2-92935247a5c8.wav,11.3345,9.0334,5.459
metricgan,p255_336_mic2-68fa29a25b39-e38f71d7ff73.wav,10.9694,11.0782,3.659
metricgan,p255_346_mic2-bd34e9c84b46-e06983dd967f.wav,12.2313,9.148,3.631
metricgan,p255_369_mic2-f10d324f0af3-d80330b11dc5.wav,10.8682,9.2545,3.394
metricgan,p255_370_mic2-5edc54f25d1c-2aeb05ed3932.wav,10.6271,11.4555,3.857
metricgan,p256_077_mic2-f1dd62386a1a-ff1f0457fd06.wav,9.9171,12.3636,3.675
metricgan,p256_127_mic2-3dd943c1cf49-b42bc5b2ff5f.wav,11.6548,12.9808,4.483
metricgan,p256_193_mic2-41d8d1e98e4d-c2ff612b8568.wav,10.4418,12.8618,3.063
metricgan,p256_201_mic2-ead0caa6f7f0-b3b17020631b.wav,10.515,11.9271,4.602
metricgan,p256_215_mic2-1c374a457fab-1d61f6f79762.wav,11.1728,10.4131,5.344
metricgan,p256_216_mic1-9da27261ebdc-ceb5d8f2d8c8.wav,10.7401,11.2383,5.027
metricgan,p256_259_mic1-f8dffa84f484-f381bdf08f7c.wav,10.8701,8.9599,4.889
metricgan,p256_274_mic2-67f14c810c0a-30d5430a6c8c.wav,9.768,12.3811,4.53
metricgan,p256_283_mic2-8024e4469ccb-ba31c8db5989.wav,9.2517,15.9072,3.437
metricgan,p256_290_mic2-f78eae113208-905c77e29c30.wav,9.1069,12.1602,4.063
metricgan,p257_004_mic2-92656244bb30-cef430ab9c61.wav,12.1792,10.2077,3.631
metricgan,p257_127_mic2-f1483fd909f3-cc28134c0849.wav,13.5298,9.7392,3.421
metricgan,p257_206_mic2-785b6dfa870d-3cc8789d520a.wav,16.1138,8.5357,3.116
metricgan,p257_237_mic2-2e9412446ce7-3ceaf7b3ac0b.wav,15.8861,9.0974,3.546
metricgan,p257_366_mic2-5a891dc4a279-6fb1843bb8f7.wav,14.7836,9.075,3.585
metricgan,p257_389_mic2-75360da1a35e-0e2294ce4ce7.wav,15.458,8.9487,3.67
metricgan,p258_090_mic2-a837c9b84e46-9c64f854fb01.wav,10.5488,10.6569,3.535
metricgan,p258_124_mic1-753e6bb12efa-54b2af41c8c3.wav,12.8621,8.0676,3.032
metricgan,p258_183_mic1-42616d5e735a-7bd924116a01.wav,10.1303,10.1582,3.848
metricgan,p258_183_mic2-ef778536f11c-d24f7177cf0d.wav,9.8452,10.0546,3.848
metricgan,p258_216_mic1-93a926cd251c-14abfe7b2361.wav,13.4628,8.2266,3.183
metricgan,p258_222_mic1-dec5703f1f8b-d38a220fc793.wav,11.8373,8.3254,3.806
metricgan,p258_227_mic2-dfe760137efb-5fb440f52e56.wav,11.7987,10.3102,3.935
metricgan,p258_272_mic2-cb087d195c6d-d730f1121b37.wav,12.3183,9.2059,3.92
metricgan,p258_289_mic1-6ac89db1abc6-29ba1815bb4a.wav,14.0412,7.9859,3.021
metricgan,p258_305_mic1-c1f8a666c08c-84a3c09f0759.wav,11.5804,11.1961,3.781
metricgan,p258_316_mic1-04841d0b077b-cff65a9e0e3b.wav,9.4707,10.734,3.292
metricgan,p258_329_mic1-1b6aef89ecda-63d1a0f96108.wav,11.3156,8.97,3.867
metricgan,p258_378_mic1-8a04326b9019-d180fa0135a1.wav,12.2874,11.351,3.571
metricgan,p258_392_mic1-a8dd3a0063d4-9d4186bc6e20.wav,12.1782,9.6375,3.012
metricgan,p259_019_mic1-bbf2398283aa-a2ac01cc1d23.wav,10.1916,10.5245,7.425
metricgan,p259_039_mic1-226f7790572c-e308f012f1fb.wav,9.588,10.4503,3.546
metricgan,p259_056_mic2-8ea14a0dbaec-0b5f67e545a5.wav,12.7013,8.6813,3.297
metricgan,p259_059_mic1-de954a3e7ffc-78629aa245f7.wav,13.7717,8.5374,3.085
metricgan,p259_078_mic1-988dd6ea7b02-3029706c1871.wav,9.3385,10.7119,3.027
metricgan,p259_091_mic1-38b18be43b58-320b7219b218.wav,13.7708,7.6197,3.197
metricgan,p259_104_mic1-73ae6fb16a05-17be795f68db.wav,14.057,7.5291,3.428
metricgan,p259_106_mic2-c85844cfefad-bb4ae2ba5a35.wav,10.0407,10.4938,3.526
metricgan,p259_110_mic1-c7cbf15aaf29-fd1a5c2ce581.wav,11.5507,7.7181,3.467
metricgan,p259_118_mic1-5b5680d368bc-d077a90bbd3e.wav,10.6778,9.119,4.436
metricgan,p259_130_mic2-df486ce6265d-556aad41e044.wav,9.2916,10.5639,4.47
metricgan,p259_132_mic2-8bd456a619de-24ade7bbf6bc.wav,8.2668,11.8045,3.335
metricgan,p259_136_mic1-baaf081915f8-cdca9cb93939.wav,13.6103,7.3008,3.661
metricgan,p259_153_mic2-a541c066c806-98f6bd529e8b.wav,10.7548,11.866,3.432
metricgan,p259_215_mic1-7dedd171b10c-522ab78f6a22.wav,10.8522,8.7097,3.363
metricgan,p259_252_mic2-91775593bdfc-0ebaa34edb73.wav,13.5564,8.6311,3.23
metricgan,p259_262_mic1-2649462a9062-7dc5da6ba235.wav,12.1884,8.4098,3.836
metricgan,p259_390_mic2-c32b5ec81acf-3a3406f53b22.wav,10.6223,12.4399,4.345
metricgan,p259_399_mic2-7f252123ba61-0f59af14c7ed.wav,10.9541,9.2377,3.075
metricgan,p259_409_mic1-89daa7cccb00-c27f892da776.wav,15.6834,7.0259,3.277
metricgan,p259_409_mic2-c847ce0b1117-0770ff1a43b7.wav,12.8547,8.2582,3.277
metricgan,p259_440_mic2-8fcec93e2530-3bb24c20a9ae.wav,11.2764,8.986,4.757
metricgan,p259_481_mic2-82a9a68d6ecb-1b2eb6a5e9d8.wav,10.0439,11.0738,3.363
metricgan,p260_008_mic1-60cc9678d603-808583beeb96.wav,12.1044,8.7728,5.955
metricgan,p260_013_mic1-87bd4741d27c-daaa31152e9b.wav,12.0034,11.8614,4.099
metricgan,p260_014_mic1-edbf40780a59-78963590e796.wav,9.8874,10.3,4.923
metricgan,p260_018_mic1-7f938a0c1810-160fce3dd8d7.wav,12.0678,9.3563,5.524
metricgan,p260_020_mic1-2d781070008e-29a23a87e225.wav,10.3088,9.999,4.192
metricgan,p260_034_mic1-2a4393e51def-51db531b3482.wav,10.4292,11.9735,4.378
metricgan,p260_040_mic1-961ca8b4d9b1-20f0e07e786c.wav,11.8517,8.136,3.885
metricgan,p260_044_mic1-c6a2369a8fc6-9390aec1e322.wav,11.5107,8.2266,3.856
metricgan,p260_059_mic2-a5119c69d5d2-40d7d78787f0.wav,11.93,11.5636,3.364
metricgan,p260_060_mic2-e5be4a341b63-24f63ceefe64.wav,11.5612,11.2893,3.944
metricgan,p260_086_mic1-416d0fe55746-28a7a813bde1.wav,11.8935,9.8914,4.056
metricgan,p260_120_mic2-eacbf09158bf-7f4721b719c5.wav,12.0253,12.0491,3.737
metricgan,p260_146_mic2-98d2e16b4da3-171bc0afb4b3.wav,11.1996,11.2049,3.721
metricgan,p260_179_mic1-10716cff245a-74fc473039cd.wav,12.8113,11.7154,3.17
metricgan,p260_214_mic1-4f1596439ad6-5f8d630ee9ce.wav,15.898,6.2786,3.602
metricgan,p260_215_mic2-f4946f70784a-b5beec306f54.wav,10.7404,15.2408,3.908
metricgan,p260_216_mic1-433323f9f57a-cf41ce014c35.wav,13.0485,8.1576,3.855
metricgan,p260_236_mic1-ece76588d7db-e9e949eb80ad.wav,12.3272,8.431,3.329
metricgan,p260_276_mic1-dc4ff6b4c3dd-18cba979bd04.wav,12.5164,9.258,3.186
metricgan,p260_278_mic2-7413f9d67bb5-3c05734db78c.wav,9.9477,12.5355,3.445
metricgan,p260_322_mic2-bb3da81575ae-ce963a1b45dd.wav,9.8716,10.4177,3.068
metricgan,p260_335_mic1-2b8f5196330d-cc7dcb9fc3ad.wav,13.2658,8.6832,5.097
metricgan,p260_342_mic2-ef578b308c80-c48078a8987c.wav,11.0596,10.0297,3.164
metricgan,p261_004_mic2-f4d988361696-12e5797480e1.wav,17.0229,9.9201,4.441
metricgan,p261_023_mic2-2347633fcbc7-e974f877512e.wav,16.447,7.774,9.818
metricgan,p261_024_mic1-24707669a440-f54e02ccf4d2.wav,15.2334,6.8376,6.061
metricgan,p261_070_mic2-626f8a7abe1b-9a0d39bef820.wav,14.3247,9.4002,3.712
metricgan,p261_178_mic1-1e7d5059a6a3-b2d82cef9254.wav,18.7039,8.0912,4.137
metricgan,p261_233_mic2-4f2622ebaf63-0a565704e7ed.wav,15.6683,10.278,3.117
metricgan,p261_262_mic2-ffcddfe0f726-3b825ddbee84.wav,15.8604,9.2478,3.247
metricgan,p261_279_mic2-c93020398b73-5e834acc77af.wav,17.2565,9.3264,3.501
metricgan,p261_284_mic1-ed0f7e0e3f28-af0b124f0961.wav,18.9479,8.5515,3.887
metricgan,p261_290_mic2-73013ee31ac4-c3bab5161511.wav,15.8654,10.0317,3.63
metricgan,p261_333_mic2-65db654fd94d-c4830c365a38.wav,15.7777,8.4637,4.354
metricgan,p262_019_mic2-a838b87467cb-fd51489159e8.wav,12.1561,10.3147,8.147
metricgan,p262_023_mic2-64b58aaa1203-70caa22ee8fd.wav,12.8285,8.5091,11.192
metricgan,p262_030_mic2-75f0cec40a83-df2fe9f91796.wav,12.6914,8.8971,5.181
metricgan,p262_050_mic2-9cab19fa4fc0-ccba801bc07c.wav,12.4579,9.8169,3.034
metricgan,p262_091_mic2-4e51235bf572-fab98a013575.wav,13.8389,10.775,3.515
metricgan,p262_162_mic2-39d03e9321db-94b587d706d7.wav,12.6562,10.3986,4.77
metricgan,p262_164_mic2-a8b7b2d1f671-3480329000dc.wav,10.9835,9.6677,3.374
metricgan,p262_167_mic2-de04a527f51c-5755a62733b3.wav,11.6416,9.8352,4.278
metricgan,p262_183_mic2-d2ac5b80c868-34965eda2271.wav,12.0201,15.3979,3.428
metricgan,p262_301_mic2-138d1e1b777c-21436ca1715b.wav,11.9738,12.5632,4.544
metricgan,p262_305_mic2-779092d74f23-c1593875e6c9.wav,12.761,10.201,3.589
metricgan,p262_344_mic2-1312ec37abb2-bfc6683080a0.wav,10.13,11.4524,3.514
metricgan,p262_358_mic2-20d8a8856c0c-41c8c7cae8bc.wav,11.9176,10.7838,3.246
metricgan,p262_363_mic2-1b2e20afc93a-87b13582340a.wav,14.3119,11.1106,3.928
metricgan,p262_380_mic2-6cfb25566a4c-98fc9998112c.wav,10.4127,12.5676,3.118
metricgan,p262_391_mic2-9a7c43bfff99-6305d40822f7.wav,13.2452,11.9597,4.487
metricgan,p263_007_mic2-5c2728f0c603-9d29e2051c93.wav,9.9712,9.4916,4.438
metricgan,p263_049_mic2-2459ab2a7b64-35eb95133336.wav,12.0105,9.1146,3.544
metricgan,p263_054_mic2-522a0f771283-c1869c96a1bf.wav,12.1691,11.7947,4.009
metricgan,p263_107_mic2-327838680024-f74489381182.wav,10.8544,9.2098,3.115
metricgan,p263_119_mic2-21ee197953f3-a2a298f3c022.wav,11.7028,8.4667,4.057
metricgan,p263_168_mic1-83d3853d1eb6-41c7eed4f3c1.wav,14.652,6.016,3.798
metricgan,p263_168_mic2-208775fff6b0-3952d3cd9289.wav,10.6711,8.5171,3.798
